name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
Unstoppable Love Diamond Halo Dangle Hoop Earrings 1/2 ct tw 10K White Gold,1499,https://www.kay.com/unstoppable-love-diamond-halo-dangle-hoop-earrings-12-ct-tw-10k-white-gold/p/V-182672802,Diamond,Round,I3,I,1/2,Gold,White,10K,,Kay Jewellers
Le Vian Denim Ombre Hoop Earrings 14K Vanilla Gold,1799,https://www.kay.com/le-vian-denim-ombre-hoop-earrings-14k-vanilla-gold/p/V-790160509,Sapphire,Round,,Blue,,Gold,White,14K,,Kay Jewellers
Diamond Hoop Earrings 1 ct tw 10K White Gold 40.2mm,1199,https://www.kay.com/diamond-hoop-earrings-1-ct-tw-10k-white-gold-402mm/p/V-741456406,Diamond,Round,I2-I3,I,1,Gold,White,10K,,Kay Jewellers
Le Vian Good Karma Pear-Shaped Amethyst & Pink Sapphire Hoop Earrings 14K Strawberry Gold,1210,https://www.kay.com/le-vian-good-karma-pearshaped-amethyst-pink-sapphire-hoop-earrings-14k-strawberry-gold/p/V-731649909,Amethyst,Pear,,Purple,,Gold,Rose,14K,,Kay Jewellers
Le Vian Chocolate Waterfall Diamond Hoop Earrings 1/2 ct tw 14K Honey Gold,1740,https://www.kay.com/le-vian-chocolate-waterfall-diamond-hoop-earrings-12-ct-tw-14k-honey-gold/p/V-723630101,Diamond,Round,SI2,Fancy,1/2,Gold,Yellow,14K,,Kay Jewellers
THE LEO Diamond Flower Stud Earrings 1/2 ct tw 14K White Gold,1079,https://www.kay.com/the-leo-diamond-flower-stud-earrings-12-ct-tw-14k-white-gold/p/V-741424802,Diamond,Round,I1,I,1/2,Gold,White,14K,,Kay Jewellers
Round-Cut Diamond Solitaire Stud Earrings 1 ct tw 10K White Gold (I/I3),1249,https://www.kay.com/roundcut-diamond-solitaire-stud-earrings-1-ct-tw-10k-white-gold-ii3/p/V-723606202,Diamond,Round,I3,I,1,Gold,White,10K,,Kay Jewellers
"Memories, Moments, Magic Diamond Three-Stone Hoop Earrings 5/8 ct tw 10K White Gold",1799,https://www.kay.com/memories-moments-magic-diamond-threestone-hoop-earrings-58-ct-tw-10k-white-gold/p/V-135779902,Diamond,Round,I2,I,5/8,Gold,White,10K,,Kay Jewellers
Le Vian Good Karma Diamond Split Hoop Earrings 7/8 ct tw 14K Honey Gold,2100,https://www.kay.com/le-vian-good-karma-diamond-split-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-701675403,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Diamond Rectangle Hoop Earrings 1/3 ct tw 14K Honey Gold,3699,https://www.kay.com/le-vian-diamond-rectangle-hoop-earrings-13-ct-tw-14k-honey-gold/p/V-701553202,Diamond,Round,SI2,Fancy,1/3,Gold,Yellow,14K,,Kay Jewellers
Diamond Halo Stud Earrings 1 ct tw 10K White Gold,1399,https://www.kay.com/diamond-halo-stud-earrings-1-ct-tw-10k-white-gold/p/V-723396709,Diamond,Round,I2-I3,I,1,Gold,White,10K,,Kay Jewellers
Le Vian Vault Diamond Hoop Earrings 1-3/8 ct tw 14K Honey Gold,4040,https://www.kay.com/le-vian-vault-diamond-hoop-earrings-138-ct-tw-14k-honey-gold/p/V-655836005,Diamond,Round,SI2,Fancy,1-3/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Pretty in Pink Oval-Cut Pink Tourmaline & Pink Sapphire Hoop Earrings 1/20 ct tw Diamonds 14K Strawberry Gold,2999,https://www.kay.com/le-vian-pretty-pink-ovalcut-pink-tourmaline-pink-sapphire-hoop-earrings-120-ct-tw-diamonds-14k-strawberry-gold/p/V-655872101,Tourmaline,Oval,SI2,Pink,1/20,Gold,Rose,14K,,Kay Jewellers
Diamond Pavé Hoop Earrings 3/8 ct tw 10K White Gold,1199,https://www.kay.com/diamond-pav-hoop-earrings-38-ct-tw-10k-white-gold/p/V-590442404,Diamond,Round,I2,I,3/8,Gold,White,10K,,Kay Jewellers
Le Vian Pear-Shaped Blue Topaz Dangle Hoop Earrings 1/2 ct tw Diamonds 14K Vanilla Gold,3299,https://www.kay.com/le-vian-pearshaped-blue-topaz-dangle-hoop-earrings-12-ct-tw-diamonds-14k-vanilla-gold/p/V-655802508,Topaz,Pear,SI2,Blue,1/2,Gold,White,14K,,Kay Jewellers
Le Vian Emerald-Cut Emerald Stud Earrings 7/8 ct tw Diamonds 14K Two-Tone Gold,2999,https://www.kay.com/le-vian-emeraldcut-emerald-stud-earrings-78-ct-tw-diamonds-14k-twotone-gold/p/V-581303500,Emerald,Emerald,SI2,Green,7/8,Gold,Two-Tone,14K,,Kay Jewellers
Le Vian Good Karma Diamond Split Hoop Earrings 7/8 ct tw 14K Honey Gold,2210,https://www.kay.com/le-vian-good-karma-diamond-split-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-581814302,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Emerald-Cut Emerald Hoop Drop Earrings 3/8 ct tw Diamonds 14K Vanilla Gold,1399,https://www.kay.com/le-vian-emeraldcut-emerald-hoop-drop-earrings-38-ct-tw-diamonds-14k-vanilla-gold/p/V-555351509,Emerald,Emerald,SI2,Green,3/8,Gold,White,14K,,Kay Jewellers
Le Vian Diamond Graduating Hoop Earrings 1/4 ct tw 14K Honey Gold,2999,https://www.kay.com/le-vian-diamond-graduating-hoop-earrings-14-ct-tw-14k-honey-gold/p/V-534256906,Diamond,Round,SI2,Fancy,1/4,Gold,Yellow,14K,,Kay Jewellers
Le Vian Pink Sapphire Ombré Inside-Out Hoop Earrings 14K Strawberry Gold,3999,https://www.kay.com/le-vian-pink-sapphire-ombr-insideout-hoop-earrings-14k-strawberry-gold/p/V-534325802,Sapphire,Round,,Pink,,Gold,Rose,14K,,Kay Jewellers
Reaura Diamond-Cut Twist Hoop Earrings Repurposed 14K Yellow Gold 33mm,1099,https://www.kay.com/reaura-diamondcut-twist-hoop-earrings-repurposed-14k-yellow-gold-33mm/p/V-534244506,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Diamond Hoop Earrings 7/8 ct tw 14K Honey Gold,3999,https://www.kay.com/le-vian-diamond-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-522297504,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Good Karma Pear-Shaped Blue Topaz Hoop Earrings 5/8 ct tw Diamonds 14K Honey Gold,2299,https://www.kay.com/le-vian-good-karma-pearshaped-blue-topaz-hoop-earrings-58-ct-tw-diamonds-14k-honey-gold/p/V-534214806,Topaz,Pear,SI2,Blue,5/8,Gold,Yellow,14K,,Kay Jewellers
Aquamarine and White Topaz Fashion Earrings 10K Rose Gold,1046,https://www.kay.com/aquamarine-white-topaz-fashion-earrings-10k-rose-gold/p/V-4UY2NENX8,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1318,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4UY2NEM58,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1131,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4UCHRWTAS,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1106,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4UCH1WOAI,,,,,,,,,,Kay Jewellers
London Blue Topaz and White Topaz Fashion Earrings 10K Rose Gold,1253,https://www.kay.com/london-blue-topaz-white-topaz-fashion-earrings-10k-rose-gold/p/V-4TOXFFP73,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1612,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4TOXFFPES,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1536,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4TOW6FUE3,,,,,,,,,,Kay Jewellers
Amethyst and White Topaz Fashion Earrings 10K Yellow Gold,1159,https://www.kay.com/amethyst-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4TOW6FUD3,,,,,,,,,,Kay Jewellers
Peridot and White Topaz Fashion Earrings 10K Yellow Gold,1105,https://www.kay.com/peridot-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4TOW6FTLD,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1391,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4S2DSXPPI,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1372,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4S2DJXVJD,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1544,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4RQ9KYRX3,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1324,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4RQ9BYXRX,,,,,,,,,,Kay Jewellers
Pink Tourmaline and White Topaz Fashion Earrings 10K Rose Gold,1278,https://www.kay.com/pink-tourmaline-white-topaz-fashion-earrings-10k-rose-gold/p/V-4QG5CZUZ8,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1251,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4QG43ZZ1I,,,,,,,,,,Kay Jewellers
London Blue Topaz and White Topaz Fashion Earrings 10K Rose Gold,1220,https://www.kay.com/london-blue-topaz-white-topaz-fashion-earrings-10k-rose-gold/p/V-4Q4OZGYKX,,,,,,,,,,Kay Jewellers
Peridot and White Topaz Fashion Earrings 10K Rose Gold,1085,https://www.kay.com/peridot-white-topaz-fashion-earrings-10k-rose-gold/p/V-4Q4OZGXRS,,,,,,,,,,Kay Jewellers
Citrine and White Topaz Fashion Earrings 10K Yellow Gold,1133,https://www.kay.com/citrine-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4Q4OQG3Q8,,,,,,,,,,Kay Jewellers
Tanzanite and White Topaz Fashion Earrings 10K Yellow Gold,1396,https://www.kay.com/tanzanite-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4Q4OQG3DN,,,,,,,,,,Kay Jewellers
Amethyst and White Topaz Fashion Earrings 10K Yellow Gold,1099,https://www.kay.com/amethyst-white-topaz-fashion-earrings-10k-yellow-gold/p/V-4Q4OQG2XD,,,,,,,,,,Kay Jewellers
Le Vian Good Karma Pear-Shaped Amethyst & Pink Sapphire Hoop Earrings 1/5 ct tw Diamonds 14K Strawberry Gold,1360,https://www.kay.com/le-vian-good-karma-pearshaped-amethyst-pink-sapphire-hoop-earrings-15-ct-tw-diamonds-14k-strawberry-gold/p/V-491713501,Amethyst,Pear,SI2,Purple,1/5,Gold,Rose,14K,,Kay Jewellers
Le Vian Tanzanite Heart Earrings 3/4 ct tw Diamonds 14K Vanilla Gold,3758,https://www.kay.com/le-vian-tanzanite-heart-earrings-34-ct-tw-diamonds-14k-vanilla-gold/p/V-476931403,Tanzanite,Heart-Cut,SI2,Blue,3/4,Gold,White,14K,,Kay Jewellers
Le Vian Butterfly Earrings 1 ct tw Diamonds 14K Two-Tone Gold,2958,https://www.kay.com/le-vian-butterfly-earrings-1-ct-tw-diamonds-14k-twotone-gold/p/V-476928205,Diamond,Round,I3,Fancy,1,Gold,Two-Tone,14K,,Kay Jewellers
Le Vian Morganite Earrings 1/4 ct tw Diamonds 14K Strawberry Gold,2038,https://www.kay.com/le-vian-morganite-earrings-14-ct-tw-diamonds-14k-strawberry-gold/p/V-476929308,Morganite,Round,I3,Peach,1/4,Gold,Rose,14K,,Kay Jewellers
Le Vian Nude Diamond Earrings 2 ct tw 14K Strawberry Gold,4838,https://www.kay.com/le-vian-nude-diamond-earrings-2-ct-tw-14k-strawberry-gold/p/V-476927506,Diamond,Round,I3,Fancy,2,Gold,Rose,14K,,Kay Jewellers
Le Vian Nude Diamond Earrings 4-1/2 ct tw 14K Strawberry Gold,13598,https://www.kay.com/le-vian-nude-diamond-earrings-412-ct-tw-14k-strawberry-gold/p/V-476927102,Diamond,Round,I3,Fancy,4-1/2,Gold,Rose,14K,,Kay Jewellers
Le Vian Couture Emerald Earrings 1 ct tw Diamonds 18K Vanilla Gold,20838,https://www.kay.com/le-vian-couture-emerald-earrings-1-ct-tw-diamonds-18k-vanilla-gold/p/V-476927001,Emerald,Pear,SI1,Green,1,Gold,White,18K,,Kay Jewellers
Le Vian Creme Brulee Aquaprase Earrings 2-3/4 ct tw Diamonds 14K Strawberry Gold,9958,https://www.kay.com/le-vian-creme-brulee-aquaprase-earrings-234-ct-tw-diamonds-14k-strawberry-gold/p/V-476121304,Aquaprase,Pear,I3,Green,2-3/4,Gold,Rose,14K,,Kay Jewellers
Le Vian Couture Diamond Earrings 5-1/6 ct tw 18K Vanilla Gold,21398,https://www.kay.com/le-vian-couture-diamond-earrings-516-ct-tw-18k-vanilla-gold/p/V-476031101,Diamond,Round,SI1,H,5-1/6,Gold,White,18K,,Kay Jewellers
Le Vian Creme Brulee Topaz Hoop Earrings 7/8 ct tw Diamonds 14K Strawberry Gold,4358,https://www.kay.com/le-vian-creme-brulee-topaz-hoop-earrings-78-ct-tw-diamonds-14k-strawberry-gold/p/V-476090903,Topaz,Oval,I3,Blue,7/8,Gold,Rose,14K,,Kay Jewellers
Le Vian Diamond Earrings 1 ct tw 14K Honey Gold,3238,https://www.kay.com/le-vian-diamond-earrings-1-ct-tw-14k-honey-gold/p/V-476030200,Diamond,Round,I3,Fancy,1,Gold,Yellow,14K,,Kay Jewellers
Le Vian Chocolatier Diamond Earrings 5/8 ct tw 14K Vanilla Gold,2198,https://www.kay.com/le-vian-chocolatier-diamond-earrings-58-ct-tw-14k-vanilla-gold/p/V-476029501,Diamond,Round,I3,Fancy,5/8,Gold,White,14K,,Kay Jewellers
Le Vian Exotics Diamond Earrings 1-3/4 ct tw 14K Vanilla Gold,6198,https://www.kay.com/le-vian-exotics-diamond-earrings-134-ct-tw-14k-vanilla-gold/p/V-476026606,Diamond,Round,I3,Fancy,1-3/4,Gold,White,14K,,Kay Jewellers
Le Vian Good Karma Square Emerald-Cut Amethyst Earrings 7/8 ct tw Diamonds 14K Vanilla Gold,2630,https://www.kay.com/le-vian-good-karma-square-emeraldcut-amethyst-earrings-78-ct-tw-diamonds-14k-vanilla-gold/p/V-456337702,Amethyst,Square-Emerald,SI2,Purple,7/8,Gold,White,14K,,Kay Jewellers
Le Vian Kiss Collection Diamond &quot;X&quot; Stud Earrings 3/8 ct tw 14K Honey Gold,1499,https://www.kay.com/le-vian-kiss-collection-diamond-x-stud-earrings-38-ct-tw-14k-honey-gold/p/V-456326901,Diamond,Round,SI2,Fancy,3/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Venetian Mosaic Diamond Hoop Earrings 7/8 ct tw 14K Honey Gold,1749,https://www.kay.com/le-vian-venetian-mosaic-diamond-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-455752600,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Waterfall Oval-Cut Blue Topaz Hoop Earrings 1/2 ct tw Diamonds 14K Honey Gold,1880,https://www.kay.com/le-vian-waterfall-ovalcut-blue-topaz-hoop-earrings-12-ct-tw-diamonds-14k-honey-gold/p/V-442728907,Topaz,Oval,SI2,Blue,1/2,Gold,Yellow,14K,,Kay Jewellers
THE LEO Diamond Inside-Out Hoop Earrings 1 ct tw 14K White Gold,3999,https://www.kay.com/the-leo-diamond-insideout-hoop-earrings-1-ct-tw-14k-white-gold/p/V-432241305,Diamond,Round,I1,I,1,Gold,White,14K,,Kay Jewellers
"Le Vian Pretty in Pink Amethyst, Morganite & Pink Sapphire Hoop Earrings 1/15 ct tw Diamonds 14K Strawberry Gold",3299,https://www.kay.com/le-vian-pretty-pink-amethyst-morganite-pink-sapphire-hoop-earrings-115-ct-tw-diamonds-14k-strawberry-gold/p/V-423528809,Amethyst,Mixed,SI2,Purple,1/15,Gold,Rose,14K,,Kay Jewellers
Le Vian Diamond Chain Link Drop Earrings 1/10 ct tw 14K Honey Gold,1799,https://www.kay.com/le-vian-diamond-chain-link-drop-earrings-110-ct-tw-14k-honey-gold/p/V-423452604,Diamond,Round,SI2,Fancy,1/10,Gold,Yellow,14K,,Kay Jewellers
"Le Vian Pretty in Pink Amethyst, Pink Tourmaline, Pink Sapphire & Morganite Hoop Earrings 1/5 ct tw Diamonds 14K Strawberry Gold",2210,https://www.kay.com/le-vian-pretty-pink-amethyst-pink-tourmaline-pink-sapphire-morganite-hoop-earrings-15-ct-tw-diamonds-14k-strawberry-gold/p/V-410321309,Tourmaline,Mixed,SI2,Pink,1/5,Gold,Rose,14K,,Kay Jewellers
Le Vian Blue Sapphire Hoop Earrings 5/8 ct tw Diamonds 14K Vanilla Gold,2999,https://www.kay.com/le-vian-blue-sapphire-hoop-earrings-58-ct-tw-diamonds-14k-vanilla-gold/p/V-410318101,Sapphire,Round,SI2,Blue,5/8,Gold,White,14K,,Kay Jewellers
Emerald-Cut Natural Ruby & Diamond Drop Earrings 1/8 ct tw 10K Yellow Gold,1499,https://www.kay.com/emeraldcut-natural-ruby-diamond-drop-earrings-18-ct-tw-10k-yellow-gold/p/V-401755208,Ruby,Emerald,I2,Red,1/8,Gold,Yellow,10K,,Kay Jewellers
Le Vian Chocolate Ombré Diamond Four-Row Hoop Earrings 3/4 ct tw 14K Honey Gold,3799,https://www.kay.com/le-vian-chocolate-ombr-diamond-fourrow-hoop-earrings-34-ct-tw-14k-honey-gold/p/V-401647108,Diamond,Round,SI2,Fancy,3/4,Gold,Yellow,14K,,Kay Jewellers
Reaura Textured Hoop Earrings Repurposed 14K Yellow Gold 27mm,1399,https://www.kay.com/reaura-textured-hoop-earrings-repurposed-14k-yellow-gold-27mm/p/V-394022204,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Diamond Hoop Earrings 1/3 ct tw 14K Honey Gold,2499,https://www.kay.com/le-vian-diamond-hoop-earrings-13-ct-tw-14k-honey-gold/p/V-394185603,Diamond,Round,SI2,Fancy,1/3,Gold,Yellow,14K,,Kay Jewellers
Reaura Textured Hoop Earrings Repurposed 14K Yellow Gold 23mm,1139,https://www.kay.com/reaura-textured-hoop-earrings-repurposed-14k-yellow-gold-23mm/p/V-394022103,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Square Hoop Earrings 10K Yellow Gold 60mm,1229,https://www.kay.com/square-hoop-earrings-10k-yellow-gold-60mm/p/V-393906704,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Large Hoop Earrings 14K White Gold 60mm,1499,https://www.kay.com/large-hoop-earrings-14k-white-gold-60mm/p/V-393608803,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Hoop Earrings 14K White Gold 75mm,1899,https://www.kay.com/hoop-earrings-14k-white-gold-75mm/p/V-393452406,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Hoop Earrings 14K Yellow Gold 40mm,1199,https://www.kay.com/hoop-earrings-14k-yellow-gold-40mm/p/V-393608601,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Hoop Earrings 14K Yellow Gold 40mm,1149,https://www.kay.com/hoop-earrings-14k-yellow-gold-40mm/p/V-393047206,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Hoop Earrings 14K Yellow Gold,1299,https://www.kay.com/hoop-earrings-14k-yellow-gold/p/V-392939601,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Tapered Hoop Earrings 14K Yellow Gold,1699,https://www.kay.com/tapered-hoop-earrings-14k-yellow-gold/p/V-392791000,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Bamboo Hoop Earrings Large 14K Yellow Gold,2499,https://www.kay.com/bamboo-hoop-earrings-large-14k-yellow-gold/p/V-392558300,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Good Karma Diamond Split Hoop Earrings 7/8 ct tw 14K Honey Gold,1870,https://www.kay.com/le-vian-good-karma-diamond-split-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-381087802,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Dangle Earrings 14K Two-Tone Gold,1279,https://www.kay.com/dangle-earrings-14k-twotone-gold/p/V-392390807,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Le Vian Good Karma Chocolate Ombré Diamond Split Hoop Earrings 7/8 ct tw 14K Honey Gold,2100,https://www.kay.com/le-vian-good-karma-chocolate-ombr-diamond-split-hoop-earrings-78-ct-tw-14k-honey-gold/p/V-381087307,Diamond,Round,SI2,Fancy,7/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Diamond Twist Inside-Out Hoop Earrings 2-1/8 ct tw 14K Honey Gold,5499,https://www.kay.com/le-vian-diamond-twist-insideout-hoop-earrings-218-ct-tw-14k-honey-gold/p/V-378954402,Diamond,Round,SI2,Fancy,2-1/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Cushion-Cut Rhodolite Garnet Doorknocker Earrings 1 ct tw Diamonds 14K Strawberry Gold,4999,https://www.kay.com/le-vian-cushioncut-rhodolite-garnet-doorknocker-earrings-1-ct-tw-diamonds-14k-strawberry-gold/p/V-377753607,Garnet,Cushion,SI2,Red,1,Gold,Rose,14K,,Kay Jewellers
"Square-Cut Rhodolite Garnet, Pink Sapphire & Pink Tourmaline Drop Earrings 10K Yellow Gold",1499,https://www.kay.com/squarecut-rhodolite-garnet-pink-sapphire-pink-tourmaline-drop-earrings-10k-yellow-gold/p/V-377308200,Tourmaline,Square,,Pink,,Gold,Yellow,10K,,Kay Jewellers
Le Vian Venetian Color on Color Cushion-Cut Blue Topaz & Aquamarine Earrings 3/8 ct tw Diamonds 14K Strawberry Gold,2699,https://www.kay.com/le-vian-venetian-color-on-color-cushioncut-blue-topaz-aquamarine-earrings-38-ct-tw-diamonds-14k-strawberry-gold/p/V-377210404,Topaz,Cushion,SI2,Blue,3/8,Gold,Rose,14K,,Kay Jewellers
Men's Brown & White Multi-Diamond Circle Stud Earrings 1/2 ct tw 10K Yellow Gold,1299,https://www.kay.com/mens-brown-white-multidiamond-circle-stud-earrings-12-ct-tw-10k-yellow-gold/p/V-981610900,Diamond,Round,I3,I,1/2,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond Inside-Out Huggie Hoop Earrings 3/4 ct tw 10K Yellow Gold,2199,https://www.kay.com/mens-diamond-insideout-huggie-hoop-earrings-34-ct-tw-10k-yellow-gold/p/V-834895308,Diamond,Round,I3,I,3/4,Gold,Yellow,10K,,Kay Jewellers
Men's Multi-Diamond Square Stud Earrings 1 ct tw 10K Yellow Gold,1749,https://www.kay.com/mens-multidiamond-square-stud-earrings-1-ct-tw-10k-yellow-gold/p/V-660822103,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Men's Multi-Diamond Cushion-Shaped Stud Earrings 1 ct tw 10K Yellow Gold,1749,https://www.kay.com/mens-multidiamond-cushionshaped-stud-earrings-1-ct-tw-10k-yellow-gold/p/V-555430204,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Men's Multi-Diamond Chain Link Accent Octagon Stud Earrings 1 ct tw 10K Yellow Gold,2199,https://www.kay.com/mens-multidiamond-chain-link-accent-octagon-stud-earrings-1-ct-tw-10k-yellow-gold/p/V-533832503,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Men's Brown Diamond Square Stud Earrings 1 ct tw 10K Yellow Gold,1499,https://www.kay.com/mens-brown-diamond-square-stud-earrings-1-ct-tw-10k-yellow-gold/p/V-394092302,Diamond,Round,I2,N,1,Gold,Yellow,10K,,Kay Jewellers
Men's Baguette & Round-Cut Multi-Diamond Greek Key Accent Stud Earrings 1/2 ct tw 10K Yellow Gold,1299,https://www.kay.com/mens-baguette-roundcut-multidiamond-greek-key-accent-stud-earrings-12-ct-tw-10k-yellow-gold/p/V-513372906,Diamond,Baguette,I3,I,1/2,Gold,Yellow,10K,,Kay Jewellers
GSI Solitaire Diamond Earrings 1 ct tw Round-cut 14K White Gold (I/SI2),2668,https://www.kay.com/gsi-solitaire-diamond-earrings-1-ct-tw-roundcut-14k-white-gold-isi2/p/V-200506602,Diamond,Round,SI2,I,1,Gold,White,14K,,Kay Jewellers
Solitaire Earrings 3/4 ct tw Diamonds 14K White Gold (I/I2),1699,https://www.kay.com/solitaire-earrings-34-ct-tw-diamonds-14k-white-gold-ii2/p/V-200498006,Diamond,Round,I2,I,3/4,Gold,White,14K,,Kay Jewellers
Diamond Solitaire Earrings 1 ct tw Princess-cut 14K White Gold (I/I2),2299,https://www.kay.com/diamond-solitaire-earrings-1-ct-tw-princesscut-14k-white-gold-ii2/p/V-200449801,Diamond,Princess-Cut,I2,I,1,Gold,White,14K,,Kay Jewellers
Solitaire Earrings 1 ct tw Diamonds 14K White Gold (I/I2),2299,https://www.kay.com/solitaire-earrings-1-ct-tw-diamonds-14k-white-gold-ii2/p/V-200449700,Diamond,Round,I2,I,1,Gold,White,14K,,Kay Jewellers
Diamond Solitaire Earrings 3/4 cttw Princess-cut 14K White Gold (I/I3),1699,https://www.kay.com/diamond-solitaire-earrings-34-cttw-princesscut-14k-white-gold-ii3/p/V-200449508,Diamond,Princess-Cut,I2,I,3/4,Gold,White,14K,,Kay Jewellers
THE LEO Diamond Earrings 1/2 ct tw Round-cut 14K White Gold (I/I1),1599,https://www.kay.com/the-leo-diamond-earrings-12-ct-tw-roundcut-14k-white-gold-ii1/p/V-190211007,Diamond,Round,I1,I,1/2,Gold,White,14K,,Kay Jewellers
Men's Baguette-Cut Diamond Hoop Earrings 1 ct tw 14K Yellow Gold,2999,https://www.kay.com/mens-baguettecut-diamond-hoop-earrings-1-ct-tw-14k-yellow-gold/p/V-174556706,Diamond,Baguette,SI2,I,1,Gold,Yellow,14K,,Kay Jewellers
Men's Diamond Huggie Hoop Earrings 1/3 ct tw Round-cut 10K White Gold,1149,https://www.kay.com/mens-diamond-huggie-hoop-earrings-13-ct-tw-roundcut-10k-white-gold/p/V-174364505,Diamond,Round,I3,I,1/3,Gold,White,10K,,Kay Jewellers
Men's Diamond Greek Key Stud Earrings 1/2 ct tw Round-cut 10K White Gold,1099,https://www.kay.com/mens-diamond-greek-key-stud-earrings-12-ct-tw-roundcut-10k-white-gold/p/V-174361004,Diamond,Round,I3,I,1/2,Gold,White,10K,,Kay Jewellers
Men's Diamond Square Stud Earrings 1/4 ct tw Round-cut 10K Yellow Gold,1049,https://www.kay.com/mens-diamond-square-stud-earrings-14-ct-tw-roundcut-10k-yellow-gold/p/V-174363907,Diamond,Round,I3,I,1/4,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond Stud Earrings 1/2 ct tw Round & Baguette-cut 10K White Gold,1299,https://www.kay.com/mens-diamond-stud-earrings-12-ct-tw-round-baguettecut-10k-white-gold/p/V-174360800,Diamond,Baguette,I3,I,1/2,Gold,White,10K,,Kay Jewellers
